date_formatted,starting_time_formatted,ending_time_formatted,date,starting_time,ending_time,duration_millis
2012-12-15 00:00:00.000,2012-12-15 11:27:21.791,2012-12-15 11:29:06.802,1355547600000,1355588841791,1355588946802,105011
2012-12-15 00:00:00.000,2012-12-15 11:33:57.465,2012-12-15 11:36:44.517,1355547600000,1355589237465,1355589404517,167052
2012-12-15 00:00:00.000,2012-12-15 11:42:20.346,2012-12-15 11:46:38.414,1355547600000,1355589740346,1355589998414,258068
2012-12-15 00:00:00.000,2012-12-15 11:51:28.306,2012-12-15 11:55:15.372,1355547600000,1355590288306,1355590515372,227066
2012-12-15 00:00:00.000,2012-12-15 12:16:35.252,2012-12-15 12:18:07.586,1355547600000,1355591795252,1355591887586,92334
2012-12-15 00:00:00.000,2012-12-15 12:28:33.303,2012-12-15 12:32:39.366,1355547600000,1355592513303,1355592759366,246063
2012-12-15 00:00:00.000,2012-12-15 12:36:46.048,2012-12-15 12:47:16.117,1355547600000,1355593006048,1355593636117,630069
2012-12-15 00:00:00.000,2012-12-15 12:50:34.786,2012-12-15 12:55:07.846,1355547600000,1355593834786,1355594107846,273060
2012-12-15 00:00:00.000,2012-12-15 13:03:56.157,2012-12-15 13:05:46.195,1355547600000,1355594636157,1355594746195,110038
2012-12-15 00:00:00.000,2012-12-15 13:08:47.170,2012-12-15 13:10:27.207,1355547600000,1355594927170,1355595027207,100037
2012-12-15 00:00:00.000,2012-12-15 13:17:37.732,2012-12-15 13:19:17.758,1355547600000,1355595457732,1355595557758,100026
2012-12-15 00:00:00.000,2012-12-15 13:20:08.103,2012-12-15 13:22:03.141,1355547600000,1355595608103,1355595723141,115038
2012-12-15 00:00:00.000,2012-12-15 13:25:33.482,2012-12-15 13:29:38.547,1355547600000,1355595933482,1355596178547,245065
2012-12-15 00:00:00.000,2012-12-15 14:15:19.213,2012-12-15 14:20:34.269,1355547600000,1355598919213,1355599234269,315056
2012-12-15 00:00:00.000,2012-12-15 14:31:40.721,2012-12-15 14:33:37.105,1355547600000,1355599900721,1355600017105,116384
2012-12-15 00:00:00.000,2012-12-15 14:49:50.158,2012-12-15 14:51:35.199,1355547600000,1355600990158,1355601095199,105041
2012-12-15 00:00:00.000,2012-12-15 15:10:25.849,2012-12-15 15:15:31.913,1355547600000,1355602225849,1355602531913,306064
2012-12-15 00:00:00.000,2012-12-15 15:24:48.008,2012-12-15 15:27:06.033,1355547600000,1355603088008,1355603226033,138025
2012-12-15 00:00:00.000,2012-12-15 15:31:16.428,2012-12-15 15:34:45.493,1355547600000,1355603476428,1355603685493,209065
2012-12-15 00:00:00.000,2012-12-15 15:39:11.447,2012-12-15 15:48:05.515,1355547600000,1355603951447,1355604485515,534068
2012-12-15 00:00:00.000,2012-12-15 15:52:35.803,2012-12-15 16:01:39.867,1355547600000,1355604755803,1355605299867,544064
2012-12-15 00:00:00.000,2012-12-15 16:13:46.111,2012-12-15 16:18:53.142,1355547600000,1355606026111,1355606333142,307031
2012-12-15 00:00:00.000,2012-12-15 16:28:58.398,2012-12-15 16:37:51.460,1355547600000,1355606938398,1355607471460,533062
2012-12-15 00:00:00.000,2012-12-15 16:47:57.912,2012-12-15 16:50:33.964,1355547600000,1355608077912,1355608233964,156052
2012-12-16 00:00:00.000,2012-12-16 13:21:28.692,2012-12-16 13:26:41.967,1355634000000,1355682088692,1355682401967,313275
2012-12-16 00:00:00.000,2012-12-16 13:36:20.063,2012-12-16 13:38:18.102,1355634000000,1355682980063,1355683098102,118039
2012-12-16 00:00:00.000,2012-12-16 13:50:55.894,2012-12-16 13:53:54.928,1355634000000,1355683855894,1355684034928,179034
2012-12-16 00:00:00.000,2012-12-16 13:56:29.282,2012-12-16 13:58:48.311,1355634000000,1355684189282,1355684328311,139029
2012-12-16 00:00:00.000,2012-12-16 14:10:48.905,2012-12-16 14:16:11.944,1355634000000,1355685048905,1355685371944,323039
2012-12-16 00:00:00.000,2012-12-16 14:19:45.686,2012-12-16 14:22:38.715,1355634000000,1355685585686,1355685758715,173029
2012-12-16 00:00:00.000,2012-12-16 14:24:35.360,2012-12-16 14:30:07.385,1355634000000,1355685875360,1355686207385,332025
2012-12-16 00:00:00.000,2012-12-16 14:36:28.982,2012-12-16 14:41:09.023,1355634000000,1355686588982,1355686869023,280041
2012-12-16 00:00:00.000,2012-12-16 15:01:00.913,2012-12-16 15:04:36.941,1355634000000,1355688060913,1355688276941,216028
2012-12-16 00:00:00.000,2012-12-16 15:16:49.903,2012-12-16 15:19:35.213,1355634000000,1355689009903,1355689175213,165310
2012-12-16 00:00:00.000,2012-12-16 15:50:06.265,2012-12-16 15:52:31.300,1355634000000,1355691006265,1355691151300,145035
2012-12-16 00:00:00.000,2012-12-16 16:00:32.520,2012-12-16 16:02:46.549,1355634000000,1355691632520,1355691766549,134029
2012-12-16 00:00:00.000,2012-12-16 16:07:52.374,2012-12-16 16:12:10.381,1355634000000,1355692072374,1355692330381,258007
2012-12-16 00:00:00.000,2012-12-16 16:34:09.813,2012-12-16 16:36:30.849,1355634000000,1355693649813,1355693790849,141036
2012-12-18 00:00:00.000,2012-12-18 11:00:17.720,2012-12-18 11:04:03.167,1355806800000,1355846417720,1355846643167,225447
2012-12-18 00:00:00.000,2012-12-18 11:39:38.095,2012-12-18 11:44:38.126,1355806800000,1355848778095,1355849078126,300031
2012-12-18 00:00:00.000,2012-12-18 13:18:52.117,2012-12-18 13:20:31.175,1355806800000,1355854732117,1355854831175,99058
2012-12-18 00:00:00.000,2012-12-18 13:26:02.212,2012-12-18 13:27:49.248,1355806800000,1355855162212,1355855269248,107036
2012-12-18 00:00:00.000,2012-12-18 14:47:20.614,2012-12-18 14:49:38.977,1355806800000,1355860040614,1355860178977,138363
2012-12-18 00:00:00.000,2012-12-18 15:13:24.782,2012-12-18 15:15:31.817,1355806800000,1355861604782,1355861731817,127035
2012-12-19 00:00:00.000,2012-12-19 11:01:07.830,2012-12-19 11:02:42.864,1355893200000,1355932867830,1355932962864,95034
2012-12-19 00:00:00.000,2012-12-19 11:08:23.571,2012-12-19 11:12:24.596,1355893200000,1355933303571,1355933544596,241025
2012-12-19 00:00:00.000,2012-12-19 11:40:43.803,2012-12-19 11:44:13.826,1355893200000,1355935243803,1355935453826,210023
2012-12-19 00:00:00.000,2012-12-19 12:54:30.755,2012-12-19 12:56:07.793,1355893200000,1355939670755,1355939767793,97038
2012-12-19 00:00:00.000,2012-12-19 14:02:53.249,2012-12-19 14:04:26.262,1355893200000,1355943773249,1355943866262,93013
2012-12-19 00:00:00.000,2012-12-19 14:51:56.901,2012-12-19 14:53:36.932,1355893200000,1355946716901,1355946816932,100031
2012-12-19 00:00:00.000,2012-12-19 15:01:36.196,2012-12-19 15:04:46.596,1355893200000,1355947296196,1355947486596,190400
2012-12-19 00:00:00.000,2012-12-19 15:44:14.747,2012-12-19 15:47:22.768,1355893200000,1355949854747,1355950042768,188021
2012-12-19 00:00:00.000,2012-12-19 15:54:05.651,2012-12-19 16:00:01.975,1355893200000,1355950445651,1355950801975,356324
2012-12-20 00:00:00.000,2012-12-20 10:36:10.131,2012-12-20 10:40:19.169,1355979600000,1356017770131,1356018019169,249038
2012-12-20 00:00:00.000,2012-12-20 10:49:04.909,2012-12-20 10:52:35.939,1355979600000,1356018544909,1356018755939,211030
2012-12-20 00:00:00.000,2012-12-20 11:02:41.608,2012-12-20 11:12:46.054,1355979600000,1356019361608,1356019966054,604446
2012-12-20 00:00:00.000,2012-12-20 11:20:33.164,2012-12-20 11:25:29.196,1355979600000,1356020433164,1356020729196,296032
2012-12-20 00:00:00.000,2012-12-20 11:29:31.140,2012-12-20 11:33:47.168,1355979600000,1356020971140,1356021227168,256028
2012-12-20 00:00:00.000,2012-12-20 11:35:24.158,2012-12-20 11:39:55.212,1355979600000,1356021324158,1356021595212,271054
2012-12-20 00:00:00.000,2012-12-20 11:41:48.446,2012-12-20 11:50:06.509,1355979600000,1356021708446,1356022206509,498063
2012-12-20 00:00:00.000,2012-12-20 11:51:33.222,2012-12-20 11:53:11.251,1355979600000,1356022293222,1356022391251,98029
2012-12-20 00:00:00.000,2012-12-20 11:54:09.133,2012-12-20 11:59:43.163,1355979600000,1356022449133,1356022783163,334030
2012-12-20 00:00:00.000,2012-12-20 11:59:58.906,2012-12-20 12:01:42.961,1355979600000,1356022798906,1356022902961,104055
2012-12-20 00:00:00.000,2012-12-20 13:07:32.823,2012-12-20 13:09:29.854,1355979600000,1356026852823,1356026969854,117031
2012-12-20 00:00:00.000,2012-12-20 13:14:10.039,2012-12-20 13:20:33.092,1355979600000,1356027250039,1356027633092,383053
2012-12-20 00:00:00.000,2012-12-20 13:32:55.267,2012-12-20 13:34:39.291,1355979600000,1356028375267,1356028479291,104024
2012-12-20 00:00:00.000,2012-12-20 13:54:19.256,2012-12-20 13:59:11.312,1355979600000,1356029659256,1356029951312,292056
2012-12-20 00:00:00.000,2012-12-20 14:03:02.763,2012-12-20 14:05:30.794,1355979600000,1356030182763,1356030330794,148031
2012-12-20 00:00:00.000,2012-12-20 14:06:52.852,2012-12-20 14:10:04.154,1355979600000,1356030412852,1356030604154,191302
2012-12-20 00:00:00.000,2012-12-20 14:51:33.952,2012-12-20 14:55:22.002,1355979600000,1356033093952,1356033322002,228050
2012-12-20 00:00:00.000,2012-12-20 15:44:13.105,2012-12-20 15:50:25.169,1355979600000,1356036253105,1356036625169,372064
2012-12-20 00:00:00.000,2012-12-20 15:53:06.641,2012-12-20 15:59:18.861,1355979600000,1356036786641,1356037158861,372220
2012-12-20 00:00:00.000,2012-12-20 16:12:40.465,2012-12-20 16:15:31.888,1355979600000,1356037960465,1356038131888,171423
2012-12-20 00:00:00.000,2012-12-20 16:23:58.231,2012-12-20 16:26:02.262,1355979600000,1356038638231,1356038762262,124031
2012-12-20 00:00:00.000,2012-12-20 17:57:06.101,2012-12-20 17:58:40.139,1355979600000,1356044226101,1356044320139,94038
2012-12-21 00:00:00.000,2012-12-21 10:44:24.003,2012-12-21 10:45:54.035,1356066000000,1356104664003,1356104754035,90032
2012-12-21 00:00:00.000,2012-12-21 11:09:05.840,2012-12-21 11:11:26.906,1356066000000,1356106145840,1356106286906,141066
2012-12-21 00:00:00.000,2012-12-21 11:11:42.492,2012-12-21 11:18:27.526,1356066000000,1356106302492,1356106707526,405034
2012-12-21 00:00:00.000,2012-12-21 11:19:00.444,2012-12-21 11:20:35.470,1356066000000,1356106740444,1356106835470,95026
2012-12-21 00:00:00.000,2012-12-21 11:52:14.029,2012-12-21 11:53:50.059,1356066000000,1356108734029,1356108830059,96030
2012-12-21 00:00:00.000,2012-12-21 12:04:15.783,2012-12-21 12:06:29.814,1356066000000,1356109455783,1356109589814,134031
2012-12-21 00:00:00.000,2012-12-21 12:07:36.624,2012-12-21 12:15:26.694,1356066000000,1356109656624,1356110126694,470070
2012-12-21 00:00:00.000,2012-12-21 12:15:51.924,2012-12-21 12:22:19.995,1356066000000,1356110151924,1356110539995,388071
2012-12-21 00:00:00.000,2012-12-21 12:27:22.229,2012-12-21 12:31:31.290,1356066000000,1356110842229,1356111091290,249061
2012-12-21 00:00:00.000,2012-12-21 12:33:09.556,2012-12-21 12:35:40.456,1356066000000,1356111189556,1356111340456,150900
2012-12-21 00:00:00.000,2012-12-21 13:27:55.913,2012-12-21 13:30:22.341,1356066000000,1356114475913,1356114622341,146428
2012-12-21 00:00:00.000,2012-12-21 13:48:14.454,2012-12-21 13:51:08.517,1356066000000,1356115694454,1356115868517,174063
2012-12-21 00:00:00.000,2012-12-21 14:02:39.030,2012-12-21 14:04:24.066,1356066000000,1356116559030,1356116664066,105036
2012-12-21 00:00:00.000,2012-12-21 14:39:08.556,2012-12-21 14:42:03.580,1356066000000,1356118748556,1356118923580,175024
2012-12-21 00:00:00.000,2012-12-21 15:24:44.680,2012-12-21 15:26:16.021,1356066000000,1356121484680,1356121576021,91341
2012-12-21 00:00:00.000,2012-12-21 15:29:29.010,2012-12-21 15:32:43.044,1356066000000,1356121769010,1356121963044,194034
2012-12-21 00:00:00.000,2012-12-21 15:33:31.726,2012-12-21 15:37:49.760,1356066000000,1356122011726,1356122269760,258034
2012-12-21 00:00:00.000,2012-12-21 16:03:44.784,2012-12-21 16:07:19.846,1356066000000,1356123824784,1356124039846,215062
2012-12-21 00:00:00.000,2012-12-21 16:13:29.197,2012-12-21 16:15:20.202,1356066000000,1356124409197,1356124520202,111005
2012-12-21 00:00:00.000,2012-12-21 16:15:30.033,2012-12-21 16:17:32.072,1356066000000,1356124530033,1356124652072,122039
2012-12-21 00:00:00.000,2012-12-21 16:25:50.854,2012-12-21 16:27:41.882,1356066000000,1356125150854,1356125261882,111028
2012-12-21 00:00:00.000,2012-12-21 16:44:13.668,2012-12-21 16:45:57.097,1356066000000,1356126253668,1356126357097,103429
2012-12-22 00:00:00.000,2012-12-22 10:04:03.821,2012-12-22 10:05:34.846,1356152400000,1356188643821,1356188734846,91025
2012-12-22 00:00:00.000,2012-12-22 11:45:58.429,2012-12-22 11:47:55.459,1356152400000,1356194758429,1356194875459,117030
2012-12-22 00:00:00.000,2012-12-22 12:09:57.042,2012-12-22 12:12:05.074,1356152400000,1356196197042,1356196325074,128032
2012-12-22 00:00:00.000,2012-12-22 12:18:44.435,2012-12-22 12:23:04.493,1356152400000,1356196724435,1356196984493,260058
2012-12-22 00:00:00.000,2012-12-22 12:51:16.558,2012-12-22 12:55:53.598,1356152400000,1356198676558,1356198953598,277040
2012-12-22 00:00:00.000,2012-12-22 13:06:26.278,2012-12-22 13:08:05.347,1356152400000,1356199586278,1356199685347,99069
2012-12-22 00:00:00.000,2012-12-22 13:41:15.832,2012-12-22 13:43:18.851,1356152400000,1356201675832,1356201798851,123019
2012-12-22 00:00:00.000,2012-12-22 13:54:44.140,2012-12-22 13:56:37.170,1356152400000,1356202484140,1356202597170,113030
2012-12-22 00:00:00.000,2012-12-22 14:04:14.934,2012-12-22 14:10:00.963,1356152400000,1356203054934,1356203400963,346029
2012-12-22 00:00:00.000,2012-12-22 14:11:18.329,2012-12-22 14:14:50.360,1356152400000,1356203478329,1356203690360,212031
2012-12-22 00:00:00.000,2012-12-22 14:18:11.797,2012-12-22 14:24:25.836,1356152400000,1356203891797,1356204265836,374039
2012-12-22 00:00:00.000,2012-12-22 15:07:55.499,2012-12-22 15:12:03.915,1356152400000,1356206875499,1356207123915,248416
2012-12-22 00:00:00.000,2012-12-22 15:18:30.170,2012-12-22 15:25:35.558,1356152400000,1356207510170,1356207935558,425388
2012-12-22 00:00:00.000,2012-12-22 15:30:02.220,2012-12-22 15:33:30.663,1356152400000,1356208202220,1356208410663,208443
2012-12-22 00:00:00.000,2012-12-22 15:43:10.190,2012-12-22 15:45:28.209,1356152400000,1356208990190,1356209128209,138019
2012-12-22 00:00:00.000,2012-12-22 16:01:13.620,2012-12-22 16:03:05.654,1356152400000,1356210073620,1356210185654,112034
2012-12-22 00:00:00.000,2012-12-22 16:04:21.555,2012-12-22 16:10:27.588,1356152400000,1356210261555,1356210627588,366033
2012-12-22 00:00:00.000,2012-12-22 16:18:17.065,2012-12-22 16:20:07.100,1356152400000,1356211097065,1356211207100,110035
2012-12-22 00:00:00.000,2012-12-22 16:20:30.929,2012-12-22 17:12:12.463,1356152400000,1356211230929,1356214332463,3101534
2012-12-23 00:00:00.000,2012-12-23 12:45:23.316,2012-12-23 12:50:51.382,1356238800000,1356284723316,1356285051382,328066
2012-12-23 00:00:00.000,2012-12-23 13:01:09.666,2012-12-23 13:03:07.706,1356238800000,1356285669666,1356285787706,118040
2012-12-23 00:00:00.000,2012-12-23 13:21:47.558,2012-12-23 13:26:42.580,1356238800000,1356286907558,1356287202580,295022
2012-12-23 00:00:00.000,2012-12-23 13:46:12.717,2012-12-23 13:48:10.749,1356238800000,1356288372717,1356288490749,118032
2012-12-23 00:00:00.000,2012-12-23 13:56:50.123,2012-12-23 13:59:11.164,1356238800000,1356289010123,1356289151164,141041
2012-12-23 00:00:00.000,2012-12-23 14:19:01.468,2012-12-23 14:21:17.501,1356238800000,1356290341468,1356290477501,136033
2012-12-23 00:00:00.000,2012-12-23 14:21:31.052,2012-12-23 14:23:21.081,1356238800000,1356290491052,1356290601081,110029
2012-12-23 00:00:00.000,2012-12-23 14:27:06.737,2012-12-23 14:28:41.741,1356238800000,1356290826737,1356290921741,95004
2012-12-23 00:00:00.000,2012-12-23 14:42:26.754,2012-12-23 14:44:00.791,1356238800000,1356291746754,1356291840791,94037
2012-12-23 00:00:00.000,2012-12-23 14:44:11.637,2012-12-23 14:46:23.669,1356238800000,1356291851637,1356291983669,132032
2012-12-23 00:00:00.000,2012-12-23 14:46:39.911,2012-12-23 15:02:04.983,1356238800000,1356291999911,1356292924983,925072
2012-12-23 00:00:00.000,2012-12-23 15:05:20.256,2012-12-23 15:11:26.285,1356238800000,1356293120256,1356293486285,366029
2012-12-23 00:00:00.000,2012-12-23 15:21:55.507,2012-12-23 15:24:47.548,1356238800000,1356294115507,1356294287548,172041
2012-12-23 00:00:00.000,2012-12-23 15:52:39.351,2012-12-23 15:54:15.386,1356238800000,1356295959351,1356296055386,96035
2012-12-26 00:00:00.000,2012-12-26 12:00:12.886,2012-12-26 12:02:24.911,1356498000000,1356541212886,1356541344911,132025
2012-12-26 00:00:00.000,2012-12-26 12:09:21.983,2012-12-26 12:17:59.013,1356498000000,1356541761983,1356542279013,517030
2012-12-26 00:00:00.000,2012-12-26 12:24:28.881,2012-12-26 12:25:59.973,1356498000000,1356542668881,1356542759973,91092
2012-12-26 00:00:00.000,2012-12-26 13:52:22.725,2012-12-26 13:54:05.762,1356498000000,1356547942725,1356548045762,103037
2012-12-26 00:00:00.000,2012-12-26 14:06:58.031,2012-12-26 14:09:29.058,1356498000000,1356548818031,1356548969058,151027
2012-12-26 00:00:00.000,2012-12-26 15:05:34.120,2012-12-26 15:09:05.155,1356498000000,1356552334120,1356552545155,211035
2012-12-26 00:00:00.000,2012-12-26 15:25:43.433,2012-12-26 15:34:05.471,1356498000000,1356553543433,1356554045471,502038
2012-12-26 00:00:00.000,2012-12-26 15:36:30.567,2012-12-26 15:43:33.601,1356498000000,1356554190567,1356554613601,423034
2012-12-26 00:00:00.000,2012-12-26 15:44:35.359,2012-12-26 15:49:38.418,1356498000000,1356554675359,1356554978418,303059
2012-12-26 00:00:00.000,2012-12-26 15:49:47.791,2012-12-26 15:51:49.830,1356498000000,1356554987791,1356555109830,122039
2012-12-26 00:00:00.000,2012-12-26 15:58:23.453,2012-12-26 16:01:08.520,1356498000000,1356555503453,1356555668520,165067
2012-12-27 00:00:00.000,2012-12-27 10:38:43.572,2012-12-27 10:41:45.598,1356584400000,1356622723572,1356622905598,182026
2012-12-27 00:00:00.000,2012-12-27 10:56:43.004,2012-12-27 10:58:23.027,1356584400000,1356623803004,1356623903027,100023
2012-12-27 00:00:00.000,2012-12-27 11:03:55.668,2012-12-27 11:06:39.698,1356584400000,1356624235668,1356624399698,164030
2012-12-27 00:00:00.000,2012-12-27 11:06:51.019,2012-12-27 11:08:45.052,1356584400000,1356624411019,1356624525052,114033
2012-12-27 00:00:00.000,2012-12-27 11:26:04.983,2012-12-27 11:31:16.270,1356584400000,1356625564983,1356625876270,311287
2012-12-27 00:00:00.000,2012-12-27 11:34:50.079,2012-12-27 11:36:28.091,1356584400000,1356626090079,1356626188091,98012
2012-12-27 00:00:00.000,2012-12-27 11:48:40.005,2012-12-27 11:53:09.413,1356584400000,1356626920005,1356627189413,269408
2012-12-27 00:00:00.000,2012-12-27 11:54:55.089,2012-12-27 11:56:28.151,1356584400000,1356627295089,1356627388151,93062
2012-12-27 00:00:00.000,2012-12-27 11:59:08.089,2012-12-27 12:01:15.120,1356584400000,1356627548089,1356627675120,127031
2012-12-27 00:00:00.000,2012-12-27 12:06:27.041,2012-12-27 12:12:33.104,1356584400000,1356627987041,1356628353104,366063
2012-12-27 00:00:00.000,2012-12-27 12:19:58.630,2012-12-27 12:21:36.667,1356584400000,1356628798630,1356628896667,98037
2012-12-27 00:00:00.000,2012-12-27 12:23:30.750,2012-12-27 12:25:07.818,1356584400000,1356629010750,1356629107818,97068
2012-12-27 00:00:00.000,2012-12-27 12:25:42.182,2012-12-27 12:27:29.216,1356584400000,1356629142182,1356629249216,107034
2012-12-27 00:00:00.000,2012-12-27 12:27:32.934,2012-12-27 12:41:00.990,1356584400000,1356629252934,1356630060990,808056
2012-12-27 00:00:00.000,2012-12-27 12:48:12.881,2012-12-27 12:51:37.917,1356584400000,1356630492881,1356630697917,205036
2012-12-27 00:00:00.000,2012-12-27 13:01:36.552,2012-12-27 13:04:37.576,1356584400000,1356631296552,1356631477576,181024
2012-12-27 00:00:00.000,2012-12-27 13:17:14.437,2012-12-27 13:21:35.507,1356584400000,1356632234437,1356632495507,261070
2012-12-27 00:00:00.000,2012-12-27 13:22:50.000,2012-12-27 13:26:10.026,1356584400000,1356632570000,1356632770026,200026
2012-12-27 00:00:00.000,2012-12-27 13:27:12.731,2012-12-27 13:30:21.769,1356584400000,1356632832731,1356633021769,189038
2012-12-27 00:00:00.000,2012-12-27 13:40:57.373,2012-12-27 13:49:36.440,1356584400000,1356633657373,1356634176440,519067
2012-12-27 00:00:00.000,2012-12-27 13:52:39.937,2012-12-27 13:55:14.975,1356584400000,1356634359937,1356634514975,155038
2012-12-27 00:00:00.000,2012-12-27 13:58:33.983,2012-12-27 14:02:19.012,1356584400000,1356634713983,1356634939012,225029
2012-12-27 00:00:00.000,2012-12-27 14:04:56.421,2012-12-27 14:06:31.446,1356584400000,1356635096421,1356635191446,95025
2012-12-27 00:00:00.000,2012-12-27 14:10:02.021,2012-12-27 14:12:00.049,1356584400000,1356635402021,1356635520049,118028
2012-12-27 00:00:00.000,2012-12-27 14:18:12.290,2012-12-27 14:21:28.324,1356584400000,1356635892290,1356636088324,196034
2012-12-27 00:00:00.000,2012-12-27 14:21:40.017,2012-12-27 14:23:18.048,1356584400000,1356636100017,1356636198048,98031
2012-12-27 00:00:00.000,2012-12-27 14:26:56.498,2012-12-27 14:30:26.917,1356584400000,1356636416498,1356636626917,210419
2012-12-27 00:00:00.000,2012-12-27 14:30:40.765,2012-12-27 14:38:20.826,1356584400000,1356636640765,1356637100826,460061
2012-12-27 00:00:00.000,2012-12-27 14:39:10.208,2012-12-27 14:42:47.112,1356584400000,1356637150208,1356637367112,216904
2012-12-27 00:00:00.000,2012-12-27 14:46:24.789,2012-12-27 14:47:58.816,1356584400000,1356637584789,1356637678816,94027
2012-12-27 00:00:00.000,2012-12-27 15:00:31.598,2012-12-27 15:06:12.636,1356584400000,1356638431598,1356638772636,341038
2012-12-27 00:00:00.000,2012-12-27 15:14:29.976,2012-12-27 15:19:03.016,1356584400000,1356639269976,1356639543016,273040
2012-12-27 00:00:00.000,2012-12-27 15:26:54.710,2012-12-27 15:28:32.764,1356584400000,1356640014710,1356640112764,98054
2012-12-27 00:00:00.000,2012-12-27 15:31:38.805,2012-12-27 15:38:35.837,1356584400000,1356640298805,1356640715837,417032
2012-12-27 00:00:00.000,2012-12-27 15:44:47.988,2012-12-27 15:51:24.320,1356584400000,1356641087988,1356641484320,396332
2012-12-27 00:00:00.000,2012-12-27 15:52:44.433,2012-12-27 15:56:30.500,1356584400000,1356641564433,1356641790500,226067
2012-12-27 00:00:00.000,2012-12-27 16:15:05.508,2012-12-27 16:17:11.545,1356584400000,1356642905508,1356643031545,126037
2012-12-27 00:00:00.000,2012-12-27 16:28:01.816,2012-12-27 16:32:33.842,1356584400000,1356643681816,1356643953842,272026
2012-12-27 00:00:00.000,2012-12-27 17:57:34.210,2012-12-27 17:59:33.243,1356584400000,1356649054210,1356649173243,119033
2012-12-27 00:00:00.000,2012-12-27 18:01:31.791,2012-12-27 18:03:49.248,1356584400000,1356649291791,1356649429248,137457
2012-12-27 00:00:00.000,2012-12-27 18:05:14.181,2012-12-27 18:06:47.193,1356584400000,1356649514181,1356649607193,93012
2012-12-27 00:00:00.000,2012-12-27 18:23:53.859,2012-12-27 18:26:07.893,1356584400000,1356650633859,1356650767893,134034
2012-12-27 00:00:00.000,2012-12-27 19:11:53.024,2012-12-27 19:13:37.092,1356584400000,1356653513024,1356653617092,104068
2012-12-28 00:00:00.000,2012-12-28 10:42:04.803,2012-12-28 10:45:18.836,1356670800000,1356709324803,1356709518836,194033
2012-12-28 00:00:00.000,2012-12-28 10:59:21.846,2012-12-28 11:01:35.875,1356670800000,1356710361846,1356710495875,134029
2012-12-28 00:00:00.000,2012-12-28 11:09:33.532,2012-12-28 11:13:41.556,1356670800000,1356710973532,1356711221556,248024
2012-12-28 00:00:00.000,2012-12-28 11:17:05.936,2012-12-28 11:19:58.000,1356670800000,1356711425936,1356711598000,172064
2012-12-28 00:00:00.000,2012-12-28 11:24:53.059,2012-12-28 11:26:40.097,1356670800000,1356711893059,1356712000097,107038
2012-12-28 00:00:00.000,2012-12-28 11:27:21.863,2012-12-28 11:29:39.896,1356670800000,1356712041863,1356712179896,138033
2012-12-28 00:00:00.000,2012-12-28 11:40:06.410,2012-12-28 11:42:04.444,1356670800000,1356712806410,1356712924444,118034
2012-12-28 00:00:00.000,2012-12-28 11:51:18.233,2012-12-28 11:53:24.272,1356670800000,1356713478233,1356713604272,126039
2012-12-28 00:00:00.000,2012-12-28 11:53:38.416,2012-12-28 11:57:06.458,1356670800000,1356713618416,1356713826458,208042
2012-12-28 00:00:00.000,2012-12-28 11:58:21.019,2012-12-28 12:00:19.047,1356670800000,1356713901019,1356714019047,118028
2012-12-28 00:00:00.000,2012-12-28 12:01:23.384,2012-12-28 12:04:22.446,1356670800000,1356714083384,1356714262446,179062
2012-12-28 00:00:00.000,2012-12-28 12:05:28.251,2012-12-28 12:07:46.284,1356670800000,1356714328251,1356714466284,138033
2012-12-28 00:00:00.000,2012-12-28 12:09:45.345,2012-12-28 12:11:21.366,1356670800000,1356714585345,1356714681366,96021
2012-12-28 00:00:00.000,2012-12-28 12:15:33.454,2012-12-28 12:19:31.491,1356670800000,1356714933454,1356715171491,238037
2012-12-28 00:00:00.000,2012-12-28 12:26:07.787,2012-12-28 12:36:37.847,1356670800000,1356715567787,1356716197847,630060
2012-12-28 00:00:00.000,2012-12-28 12:39:03.740,2012-12-28 12:43:10.766,1356670800000,1356716343740,1356716590766,247026
2012-12-28 00:00:00.000,2012-12-28 12:44:37.271,2012-12-28 12:48:55.299,1356670800000,1356716677271,1356716935299,258028
2012-12-28 00:00:00.000,2012-12-28 12:50:04.590,2012-12-28 12:52:08.653,1356670800000,1356717004590,1356717128653,124063
2012-12-28 00:00:00.000,2012-12-28 12:56:27.260,2012-12-28 13:03:01.291,1356670800000,1356717387260,1356717781291,394031
2012-12-28 00:00:00.000,2012-12-28 13:06:37.580,2012-12-28 13:12:04.604,1356670800000,1356717997580,1356718324604,327024
2012-12-28 00:00:00.000,2012-12-28 13:12:29.803,2012-12-28 13:17:40.836,1356670800000,1356718349803,1356718660836,311033
2012-12-28 00:00:00.000,2012-12-28 13:17:55.677,2012-12-28 13:20:38.716,1356670800000,1356718675677,1356718838716,163039
2012-12-28 00:00:00.000,2012-12-28 13:23:49.886,2012-12-28 13:26:53.917,1356670800000,1356719029886,1356719213917,184031
2012-12-28 00:00:00.000,2012-12-28 13:28:19.656,2012-12-28 13:43:02.104,1356670800000,1356719299656,1356720182104,882448
2012-12-28 00:00:00.000,2012-12-28 13:43:03.881,2012-12-28 13:46:59.919,1356670800000,1356720183881,1356720419919,236038
2012-12-28 00:00:00.000,2012-12-28 13:47:41.218,2012-12-28 13:49:12.548,1356670800000,1356720461218,1356720552548,91330
2012-12-28 00:00:00.000,2012-12-28 13:54:57.380,2012-12-28 13:56:56.414,1356670800000,1356720897380,1356721016414,119034
